truth,detected,match,precision
ml,ml,Y,1.0000346899032593
ml,ml,Y,1.0000791549682617
ml,ml,Y,1.0000680685043335
ml,ml,Y,1.0000693798065186
ml,ml,Y,0.9999872446060181
ml,ml,Y,1.0000814199447632
ml,ml,Y,1.0000778436660767
ml,ml,Y,1.0000637769699097
ml,ml,Y,1.0000722408294678
ml,ml,Y,1.0000842809677124
ml,ml,Y,1.0000792741775513
ml,ml,Y,1.0000320672988892
ml,ml,Y,0.9999922513961792
ml,ml,Y,1.0000783205032349
ml,ml,Y,1.0000813007354736
ml,ml,Y,1.000078558921814
ml,ml,Y,1.0000815391540527
ml,ml,Y,1.0000559091567993
ml,ml,Y,1.0000697374343872
ml,ml,Y,1.0000745058059692
ml,ml,Y,1.0000157356262207
ml,ml,Y,1.0000851154327393
ml,ml,Y,1.0000509023666382
ml,ml,Y,0.9999518990516663
ml,ml,Y,1.0000343322753906
ml,ml,Y,1.000072717666626
hi,hi,Y,0.997773289680481
hi,hi,Y,0.9991623163223267
hi,hi,Y,0.9989136457443237
hi,hi,Y,0.9675034880638123
hi,hi,Y,0.999113917350769
hi,hi,Y,0.9991607666015625
hi,hi,Y,0.9982021450996399
hi,hi,Y,0.9986929893493652
hi,hi,Y,0.9983273148536682
hi,hi,Y,0.9979450106620789
hi,hi,Y,0.9969221949577332
hi,hi,Y,0.998768150806427
hi,hi,Y,0.9980796575546265
hi,hi,Y,0.9984696507453918
hi,hi,Y,0.9987172484397888
hi,hi,Y,0.9952855110168457
hi,hi,Y,0.9984805583953857
hi,hi,Y,0.9973189234733582
hi,hi,Y,0.9990720152854919
hi,hi,Y,0.9995155930519104
hi,hi,Y,1.0000529289245605
hi,hi,Y,0.9997177124023438
hi,hi,Y,0.9999098777770996
hi,hi,Y,0.9998652338981628
hi,hi,Y,0.9995995759963989
hi,hi,Y,0.9999646544456482
hi,hi,Y,0.9999434351921082
hi,hi,Y,0.9997226595878601
hi,hi,Y,0.9998199939727783
hi,hi,Y,0.9999338388442993
hi,hi,Y,0.9998752474784851
hi,hi,Y,0.9998546838760376
hi,hi,Y,0.9998683333396912
hi,hi,Y,0.9999390840530396
hi,hi,Y,0.9995155930519104
hi,hi,Y,1.0000380277633667
hi,hi,Y,0.9937966465950012
hi,hi,Y,0.9996463060379028
hi,hi,Y,0.9998216032981873
hi,hi,Y,0.9943639636039734
hi,hi,Y,0.9998413324356079
hi,hi,Y,0.9987490177154541
hi,hi,Y,0.9996198415756226
hi,hi,Y,0.9998340606689453
hi,hi,Y,1.0000215768814087
hi,hi,Y,1.0000200271606445
hi,hi,Y,0.9934892058372498
hi,hi,Y,0.9998509883880615
hi,hi,Y,0.9979891777038574
hi,hi,Y,0.9998530149459839
hi,hi,Y,0.9997686743736267
hi,hi,Y,0.9996296763420105
hi,hi,Y,0.9999121427536011
hi,hi,Y,1.0000382661819458
hi,hi,Y,0.9998039603233337
hi,hi,Y,0.9982497096061707
hi,hi,Y,0.9993038177490234
hi,hi,Y,0.9963526725769043
hi,hi,Y,0.9997773170471191
hi,hi,Y,0.9947915077209473
hi,hi,Y,0.992858350276947
hi,hi,Y,0.998665452003479
hi,hi,Y,0.9996806979179382
ta,ta,Y,0.999607264995575
ta,ta,Y,1.000072956085205
ta,ta,Y,1.0000749826431274
ta,ta,Y,1.0000455379486084
ta,ta,Y,0.9999775290489197
ta,ta,Y,1.0000535249710083
ta,ta,Y,1.0000362396240234
ta,ta,Y,1.0000693798065186
ta,ta,Y,1.0000569820404053
ta,ta,Y,1.0000680685043335
ta,ta,Y,1.0000561475753784
ta,ta,Y,1.0000747442245483
ta,ta,Y,1.000045657157898
ta,ta,Y,1.0000767707824707
ta,ta,Y,1.000055193901062
ta,ta,Y,1.0000454187393188
ta,ta,Y,1.0000717639923096
ta,ta,Y,0.9998525977134705
ta,ta,Y,1.0000337362289429
ta,ta,Y,1.0000593662261963
ta,ta,Y,1.0000444650650024
ta,ta,Y,1.0000441074371338
ta,ta,Y,1.0000702142715454
ta,ta,Y,1.0000540018081665
ta,ta,Y,1.0000267028808594
ta,ta,Y,1.0000636577606201
ta,ta,Y,1.0000699758529663
ta,ta,Y,1.000073790550232
ta,ta,Y,1.0000717639923096
ta,ta,Y,0.9997090697288513
ta,ta,Y,1.0000730752944946
ta,ta,Y,1.0000696182250977
ta,ta,Y,1.0000782012939453
ta,ta,Y,0.9998979568481445
ta,ta,Y,1.0000733137130737
ta,ta,Y,1.000071406364441
ta,ta,Y,1.000025987625122
ta,ta,Y,1.0000653266906738
ta,ta,Y,1.000075101852417
ta,ta,Y,1.000077486038208
ta,ta,Y,1.0000532865524292
ta,ta,Y,0.9999949932098389
ta,ta,Y,1.0000680685043335
ta,ta,Y,1.0000338554382324
ta,ta,Y,1.0000617504119873
ta,ta,Y,1.0000749826431274
ta,ta,Y,1.0000686645507812
ta,ta,Y,1.0000619888305664
ta,ta,Y,1.000038981437683
ta,ta,Y,1.0000187158584595
ta,ta,Y,1.0000609159469604
ta,ta,Y,1.000077486038208
ta,ta,Y,1.000064730644226
ta,ta,Y,1.0000758171081543
ta,ta,Y,1.000037431716919
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.0000696182250977
ta,ta,Y,1.0000542402267456
ta,ta,Y,1.000064730644226
ta,ta,Y,1.000028371810913
ta,ta,Y,1.000075101852417
ta,ta,Y,1.0000720024108887
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.0000730752944946
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000665187835693
ta,ta,Y,1.0000667572021484
ta,ta,Y,1.0000724792480469
ta,ta,Y,1.000047206878662
ta,ta,Y,1.0000721216201782
ta,ta,Y,0.9999769330024719
ta,ta,Y,1.0000722408294678
ta,ta,Y,1
ta,ta,Y,1.0000782012939453
ta,ta,Y,1.0000756978988647
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.000073790550232
ta,ta,Y,1.0000773668289185
ta,ta,Y,1.0000755786895752
ta,ta,Y,1.0000752210617065
ta,ta,Y,1.0000646114349365
ta,ta,Y,1.0000730752944946
ta,ta,Y,1.0000457763671875
ta,ta,Y,1.0000752210617065
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.0000715255737305
ta,ta,Y,1.0000718832015991
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000770092010498
ta,ta,Y,1.0000674724578857
ta,ta,Y,1.000051736831665
ta,ta,Y,1.0000709295272827
ta,ta,Y,1.0000708103179932
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000391006469727
ta,ta,Y,0.9999098181724548
ta,ta,Y,0.9999780654907227
ta,ta,Y,1.0000274181365967
ta,ta,Y,1.0000791549682617
ta,ta,Y,1.0000747442245483
ta,ta,Y,1.0000725984573364
ta,ta,Y,1.0000309944152832
ta,ta,Y,1.0000652074813843
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000743865966797
ta,ta,Y,1.0000779628753662
ta,ta,Y,1.0000768899917603
ta,ta,Y,1.000075340270996
ta,ta,Y,1.0000780820846558
ta,ta,Y,1.0000773668289185
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000789165496826
ta,ta,Y,0.9969674944877625
ta,ta,Y,1.0000793933868408
ta,ta,Y,1.000077724456787
ta,ta,Y,1.0000722408294678
ta,ta,Y,1.0000768899917603
ta,ta,Y,1.0000731945037842
ta,ta,Y,1.0000755786895752
ta,ta,Y,1.0000659227371216
ta,ta,Y,1.000078797340393
ta,ta,Y,0.999862015247345
ta,ta,Y,1.0000619888305664
ta,ta,Y,1.0000773668289185
ta,ta,Y,0.9999874830245972
ta,ta,Y,1.000075340270996
ta,ta,Y,1.000075340270996
ta,ta,Y,1.0000706911087036
ta,ta,Y,1.000057339668274
ta,ta,Y,1.0000736713409424
ta,ta,Y,1.0000503063201904
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000706911087036
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000747442245483
ta,ta,Y,1.0000779628753662
ta,ta,Y,1.0000754594802856
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000756978988647
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000770092010498
ta,ta,Y,1.0000778436660767
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.0000760555267334
ta,ta,Y,1.0000710487365723
ta,ta,Y,1.0000576972961426
ta,ta,Y,1.0000722408294678
ta,ta,Y,1.0000238418579102
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000736713409424
ta,ta,Y,1.000049114227295
ta,ta,Y,1.0000734329223633
ta,ta,Y,1.0000715255737305
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.000077247619629
ta,ta,Y,0.9999964833259583
ta,ta,Y,1.0000765323638916
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.000059962272644
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.000070571899414
ta,ta,Y,1.0000722408294678
ta,ta,Y,1.0000718832015991
ta,ta,Y,1.0000463724136353
ta,ta,Y,1.0000636577606201
ta,ta,Y,1.000075340270996
ta,ta,Y,1.0000686645507812
ta,ta,Y,1.0000770092010498
ta,ta,Y,1.000077247619629
ta,ta,Y,1.0000313520431519
ta,ta,Y,1.0000683069229126
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.0000731945037842
ta,ta,Y,1.000078797340393
ta,ta,Y,1.000077724456787
ta,ta,Y,1.0000745058059692
ta,ta,Y,1.0000728368759155
ta,ta,Y,1.0000591278076172
ta,ta,Y,1.0000747442245483
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.0000790357589722
ta,ta,Y,1.0000711679458618
ta,ta,Y,1.0000314712524414
ta,ta,Y,1.0000700950622559
ta,ta,Y,1.000069499015808
ta,ta,Y,1.000059723854065
ta,ta,Y,1.0000669956207275
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.000078797340393
ta,ta,Y,1.000077486038208
ta,ta,Y,1.0000770092010498
ta,ta,Y,1.000077724456787
ta,ta,Y,1.0000674724578857
ta,ta,Y,1.0000752210617065
ta,ta,Y,1.000052809715271
ta,ta,Y,1.0000779628753662
ta,ta,Y,1.0000754594802856
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.000078797340393
ta,ta,Y,1.000077486038208
ta,ta,Y,1.000052809715271
ta,ta,Y,1.0000767707824707
ta,ta,Y,0.9999884366989136
ta,ta,Y,1.0000780820846558
ta,ta,Y,1.0000754594802856
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.0000747442245483
ta,ta,Y,0.9778854250907898
ta,ta,Y,1.000065565109253
ta,ta,Y,1.000077486038208
ta,ta,Y,0.9999884366989136
ta,ta,Y,1.0000731945037842
ta,ta,Y,1.0000793933868408
ta,ta,Y,1.0000346899032593
ta,ta,Y,1.0000543594360352
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000780820846558
ta,ta,Y,1.000078558921814
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.0000739097595215
ta,ta,Y,1.0000779628753662
ta,ta,Y,1.0000758171081543
ta,ta,Y,1.0000724792480469
ta,ta,Y,1.0000789165496826
ta,ta,Y,1.000078558921814
ta,ta,Y,1.000077486038208
ta,ta,Y,1.000038504600525
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.000075340270996
ta,ta,Y,1.0000778436660767
ta,ta,Y,1.0000733137130737
ta,ta,Y,1.000053882598877
ta,ta,Y,1.0000736713409424
ta,ta,Y,1.0000767707824707
ta,ta,Y,1.0000778436660767
ta,ta,Y,1.000073790550232
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000782012939453
ta,ta,Y,1.0000603199005127
ta,ta,Y,1.0000380277633667
ta,ta,Y,1.0000735521316528
ta,ta,Y,1.0000762939453125
ta,ta,Y,0.9998990893363953
ta,ta,Y,1.0000791549682617
ta,ta,Y,1.0000672340393066
ta,ta,Y,1.0000673532485962
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000730752944946
ta,ta,Y,1.0000767707824707
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000773668289185
ta,ta,Y,0.9778854250907898
ta,ta,Y,1.0000778436660767
ta,ta,Y,1.0000585317611694
ta,ta,Y,1.0000779628753662
ta,ta,Y,1.0000635385513306
ta,ta,Y,1.0000590085983276
ta,ta,Y,1.000056505203247
ta,ta,Y,1.0000314712524414
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000765323638916
ta,ta,Y,0.9995303153991699
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.0000746250152588
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000709295272827
ta,ta,Y,0.9968178868293762
ta,ta,Y,0.9999884366989136
ta,ta,Y,1.0000708103179932
ta,ta,Y,1.0000678300857544
ta,ta,Y,1.0000789165496826
ta,ta,Y,1.0000743865966797
ta,ta,Y,1.0000790357589722
ta,ta,Y,1.0000739097595215
ta,ta,Y,1.0000745058059692
ta,ta,Y,1.0000503063201904
ta,ta,Y,0.9993559122085571
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000789165496826
ta,ta,Y,1.0000718832015991
ta,ta,Y,1.0000746250152588
ta,ta,Y,1.000078797340393
ta,ta,Y,1.0000722408294678
ta,ta,Y,1.0000745058059692
ta,ta,Y,1.0000755786895752
ta,ta,Y,1.0000734329223633
ta,ta,Y,1.000041127204895
ta,ta,Y,1.0000759363174438
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.00007963180542
ta,ta,Y,1.0000779628753662
ta,ta,Y,0.9974454045295715
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000776052474976
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000592470169067
ta,ta,Y,1.000077724456787
ta,ta,Y,0.9993078708648682
ta,ta,Y,0.999944269657135
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.0000797510147095
ta,ta,Y,1.000062108039856
ta,ta,Y,1.0000702142715454
ta,ta,Y,1.0000755786895752
ta,ta,Y,1.0000618696212769
ta,ta,Y,0.9990967512130737
ta,ta,Y,1.000058650970459
ta,ta,Y,1.0000793933868408
ta,ta,Y,1.0000567436218262
ta,ta,Y,1.0000755786895752
ta,ta,Y,0.999822199344635
ta,ta,Y,1.0000747442245483
ta,ta,Y,1.000077486038208
ta,ta,Y,1.0000699758529663
ta,ta,Y,0.9999626874923706
ta,ta,Y,1.0000712871551514
ta,ta,Y,1.000065565109253
ta,ta,Y,1.0000560283660889
ta,ta,Y,1.000077486038208
ta,ta,Y,0.9999375343322754
ta,ta,Y,1.0000793933868408
ta,ta,Y,1.0000598430633545
ta,ta,Y,1.000074028968811
ta,ta,Y,1.0000457763671875
ta,ta,Y,1.0000749826431274
ta,ta,Y,1.000034213066101
ta,ta,Y,1.0000783205032349
ta,ta,Y,1.000077247619629
ta,ta,Y,1.000072956085205
ta,ta,Y,1.0000684261322021
ta,ta,Y,1.0000789165496826
ta,ta,Y,1.0000381469726562
ta,ta,Y,1.000077247619629
ta,ta,Y,1.0000656843185425
ta,ta,Y,1.0000756978988647
ta,ta,Y,1.0000615119934082
ta,ta,Y,1.0000581741333008
ta,ta,Y,1.0000537633895874
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000786781311035
ta,ta,Y,1.000051736831665
ta,ta,Y,0.9999845027923584
ta,ta,Y,1.0000535249710083
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000383853912354
ta,ta,Y,1.0000784397125244
ta,ta,Y,1.0000733137130737
ta,ta,Y,1.0000311136245728
ta,ta,Y,0.999809205532074
ta,ta,Y,1.0000452995300293
ta,ta,Y,1.0000669956207275
ta,ta,Y,1.00006902217865
ta,ta,Y,1.0000609159469604
ta,ta,Y,1.0000563859939575
ta,ta,Y,1.0000661611557007
ta,ta,Y,1.0000616312026978
ta,ta,Y,1.000061273574829
ta,ta,Y,1.0000603199005127
ta,ta,Y,1.000037431716919
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000734329223633
ta,ta,Y,0.9969137907028198
ta,ta,Y,1.0000791549682617
ta,ta,Y,1.0000773668289185
ta,ta,Y,1.0000628232955933
ta,ta,Y,0.9746382832527161
ta,ta,Y,1.000061273574829
ta,ta,Y,1.0000722408294678
ta,ta,Y,1.000077247619629
ta,ta,Y,0.9999081492424011
ta,ta,Y,1.000075340270996
ta,ta,Y,1.000074863433838
ta,ta,Y,1.0000382661819458
ta,ta,Y,1.0000249147415161
ta,ta,Y,0.9995256066322327
ta,ta,Y,1.000059962272644
ta,ta,Y,1.0000724792480469
ta,ta,Y,1.000077724456787
ta,ta,Y,0.999592661857605
ta,ta,Y,1.000068187713623
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.0000773668289185
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000070333480835
ta,ta,Y,1.0000524520874023
ta,ta,Y,0.9999448657035828
ta,ta,Y,1.0000758171081543
ta,ta,Y,1.0000592470169067
ta,ta,Y,1.0000792741775513
ta,ta,Y,1.0000351667404175
ta,ta,Y,1.0000734329223633
ta,ta,Y,1.0000486373901367
ta,ta,Y,1.000069499015808
ta,ta,Y,0.9998804926872253
ta,ta,Y,1.0000783205032349
ta,ta,Y,1.0000706911087036
ta,ta,Y,1.0000773668289185
ta,ta,Y,1.0000742673873901
ta,ta,Y,1.0000704526901245
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000758171081543
ta,ta,Y,1.0000706911087036
ta,ta,Y,1.0000211000442505
ta,ta,Y,1.0000773668289185
ta,ta,Y,0.9996122121810913
ta,ta,Y,1.0000780820846558
ta,ta,Y,1.000075101852417
ta,ta,Y,1.0000790357589722
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000592470169067
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.000076174736023
ta,ta,Y,1.0000767707824707
ta,ta,Y,1.0000698566436768
ta,ta,Y,1.0000741481781006
ta,ta,Y,1.0000709295272827
ta,ta,Y,1.0000752210617065
ta,ta,Y,1.0000708103179932
ta,ta,Y,1.0000725984573364
ta,ta,Y,1.0000704526901245
ta,ta,Y,1.0000728368759155
ta,ta,Y,1.0000754594802856
ta,ta,Y,1.0000653266906738
ta,ta,Y,1.0000616312026978
ta,ta,Y,1.000072956085205
ta,ta,Y,1.0000765323638916
ta,ta,Y,1.0000791549682617
ta,ta,Y,1.000076174736023
ta,ta,Y,1.000076174736023
ta,ta,Y,1.000058889389038
ta,ta,Y,1.0000762939453125
ta,ta,Y,1.0000697374343872
ta,ta,Y,1.0000795125961304
ta,ta,Y,1.0000712871551514
ta,ta,Y,1.0000724792480469
ta,ta,Y,1.0000783205032349
ta,ta,Y,1.0000766515731812
ta,ta,Y,1.0000736713409424
ta,ta,Y,1.000077486038208
ta,ta,Y,1.000077724456787
ta,ta,Y,1.0000733137130737
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000735521316528
ta,ta,Y,1.000077724456787
ta,ta,Y,1.000064492225647
ta,ta,Y,1.000076413154602
ta,ta,Y,1.0000520944595337
ta,ta,Y,1.0000615119934082
ta,ta,Y,1.0000752210617065
ta,ta,Y,1.000077724456787
ta,ta,Y,1.0000742673873901
ta,ta,Y,1.000078558921814
ta,ta,Y,1.0000771284103394
ta,ta,Y,1.0000721216201782
ta,ta,Y,1.0000678300857544
ta,ta,Y,1.0000678300857544
ta,ta,Y,1.0000765323638916
ta,ta,Y,1.0000618696212769
ta,ta,Y,1.000077247619629
ta,ta,Y,1.0000767707824707
pt,pt,Y,0.9968281388282776
pt,pt,Y,0.9787669777870178
pt,pt,Y,0.993465006351471
pt,pt,Y,0.9996382594108582
pt,pt,Y,0.9848229885101318
pt,pt,Y,0.9859075546264648
pt,pt,Y,0.9918533563613892
pt,pt,Y,0.9850008487701416
pt,pt,Y,0.9903771877288818
pt,pt,Y,0.9801555871963501
pt,pt,Y,0.9159508347511292
pt,pt,Y,0.9989942312240601
pt,pt,Y,0.9882028698921204
pt,pt,Y,0.9927988052368164
pt,pt,Y,0.9942327737808228
pt,pt,Y,0.9851943850517273
pt,pt,Y,0.9872801303863525
pt,pt,Y,0.9551299810409546
pt,pt,Y,0.980462372303009
pt,pt,Y,0.9964701533317566
pt,pt,Y,0.8929668664932251
pt,pt,Y,0.9996731877326965
pt,pt,Y,0.9872726798057556
pt,pt,Y,0.9990895986557007
pt,pt,Y,0.9733676314353943
pt,pt,Y,0.9397780895233154
pt,pt,Y,0.999647855758667
pt,pt,Y,0.9994807839393616
pt,pt,Y,0.9752491116523743
pt,pt,Y,0.9706880450248718
pt,pt,Y,0.9602081775665283
pt,pt,Y,0.9677901268005371
pt,pt,Y,0.9979813694953918
pt,pt,Y,0.6463645100593567
pt,pt,Y,0.9762008190155029
pt,pt,Y,0.24516038596630096
pt,pt,Y,0.9832677245140076
pt,pt,Y,0.9931108951568604
pt,pt,Y,0.9994919896125793
pt,pt,Y,0.9028578400611877
pt,pt,Y,0.5800923705101013
pt,pt,Y,0.8148449659347534
pt,pt,Y,0.902091920375824
pt,pt,Y,0.9900425672531128
pt,pt,Y,0.8351534008979797
pt,pt,Y,0.987370491027832
pt,pt,Y,0.9761663675308228
pt,pt,Y,0.9845783114433289
pt,pt,Y,0.9879785180091858
pt,pt,Y,0.9811078310012817
pt,pt,Y,0.9523930549621582
pt,pt,Y,0.998039186000824
pt,pt,Y,0.8792736530303955
pt,pt,Y,0.9567498564720154
pt,pt,Y,0.981947660446167
pt,pt,Y,0.9734530448913574
pt,pt,Y,0.8946382999420166
pt,pt,Y,0.9858688116073608
pt,pt,Y,0.8712213039398193
pt,pt,Y,0.9822102189064026
pt,pt,Y,0.9653236269950867
pt,pt,Y,0.8544344305992126
pt,pt,Y,0.9931843876838684
pt,pt,Y,0.9626504778862
pt,pt,Y,0.9898176789283752
pt,pt,Y,0.9979984164237976
pt,pt,Y,0.9954156279563904
pt,pt,Y,0.9998840689659119
pt,pt,Y,0.9782140851020813
pt,pt,Y,0.9949423670768738
pt,pt,Y,0.9952290654182434
pt,pt,Y,0.9910115599632263
pt,pt,Y,0.9938915967941284
pt,pt,Y,0.9978820085525513
pt,pt,Y,0.9992128610610962
pt,pt,Y,0.9992103576660156
pt,pt,Y,0.9938302040100098
pt,pt,Y,0.9758841395378113
pt,pt,Y,0.995296835899353
pt,pt,Y,0.9798294901847839
pt,pt,Y,0.9941500425338745
pt,pt,Y,0.9902218580245972
pt,pt,Y,0.8890802264213562
pt,pt,Y,0.9983912110328674
pt,pt,Y,0.9193500876426697
pt,pt,Y,0.8673080801963806
pt,pt,Y,0.9690037965774536
pt,pt,Y,0.9976274967193604
pt,pt,Y,0.9969081282615662
pt,pt,Y,0.9820786118507385
pt,pt,Y,0.9654744267463684
pt,pt,Y,0.9946509003639221
pt,pt,Y,0.9602805972099304
pt,pt,Y,0.9948664903640747
pt,pt,Y,0.9958717226982117
pt,pt,Y,0.999362587928772
pt,pt,Y,0.9999764561653137
pt,pt,Y,0.999460756778717
pt,pt,Y,0.9969810247421265
pt,pt,Y,0.9725354909896851
pt,pt,Y,0.9981473088264465
pt,pt,Y,0.9997685551643372
pt,pt,Y,0.9991149306297302
pt,pt,Y,0.9845172166824341
pt,pt,Y,0.9510515928268433
pt,pt,Y,0.9770640134811401
pt,pt,Y,0.9973085522651672
pt,pt,Y,0.9849579334259033
pt,pt,Y,0.9973591566085815
pt,pt,Y,0.8847859501838684
pt,pt,Y,0.9754302501678467
pt,pt,Y,0.9869711995124817
pt,pt,Y,0.9854145050048828
pt,pt,Y,0.9984397292137146
pt,pt,Y,0.4150339663028717
pt,pt,Y,0.9909857511520386
pt,pt,Y,0.9824969172477722
pt,pt,Y,0.9999111294746399
pt,pt,Y,0.9998356103897095
pt,pt,Y,0.9949596524238586
pt,pt,Y,0.9988382458686829
pt,pt,Y,0.9938825368881226
pt,pt,Y,0.9977064728736877
pt,pt,Y,0.947907567024231
pt,pt,Y,0.9957922697067261
pt,pt,Y,0.9856159090995789
pt,pt,Y,0.9881150722503662
pt,pt,Y,0.9874115586280823
pt,pt,Y,0.9837139844894409
pt,pt,Y,0.999411404132843
pt,pt,Y,0.9999852180480957
pt,pt,Y,0.9677070379257202
pt,pt,Y,0.9500810503959656
pt,pt,Y,0.9940494298934937
pt,pt,Y,0.9672239422798157
pt,pt,Y,0.9959304928779602
pt,pt,Y,0.9963842034339905
pt,pt,Y,0.9969802498817444
pt,pt,Y,0.9394716024398804
pt,pt,Y,0.9946476221084595
pt,pt,Y,0.9984771013259888
pt,pt,Y,0.9809043407440186
pt,pt,Y,0.8919471502304077
pt,pt,Y,0.9999685287475586
pt,pt,Y,0.9855048656463623
pt,pt,Y,0.9998356103897095
pt,pt,Y,0.9797016978263855
pt,pt,Y,0.9968231320381165
pt,pt,Y,0.9942341446876526
pt,pt,Y,0.9848021268844604
pt,pt,Y,0.9932481646537781
pt,pt,Y,0.9921476244926453
pt,pt,Y,0.9867849349975586
pt,pt,Y,0.9457269906997681
pt,pt,Y,0.9874100685119629
pt,pt,Y,0.9912871718406677
pt,pt,Y,0.9959976077079773
pt,pt,Y,0.9692919850349426
pt,pt,Y,0.9920152425765991
pt,pt,Y,0.9939514398574829
pt,pt,Y,0.9727269411087036
pt,pt,Y,0.99921715259552
pt,pt,Y,0.9954881072044373
pt,pt,Y,0.9987170100212097
pt,pt,Y,0.9968694448471069
pt,pt,Y,0.9980722665786743
pt,pt,Y,0.9999255537986755
pt,pt,Y,0.9878526926040649
pt,pt,Y,0.9891708493232727
pt,pt,Y,0.9991419315338135
pt,pt,Y,0.9937368035316467
pt,pt,Y,0.9618337750434875
pt,pt,Y,0.9832597374916077
pt,pt,Y,0.996227502822876
pt,pt,Y,0.9906821846961975
pt,pt,Y,0.7949969172477722
pt,pt,Y,0.9957290887832642
pt,pt,Y,0.9989705681800842
pt,pt,Y,0.9985660314559937
pt,pt,Y,0.9745513200759888
pt,pt,Y,0.9972156286239624
pt,pt,Y,0.9999502301216125
pt,pt,Y,0.9997931718826294
pt,pt,Y,0.99936443567276
pt,pt,Y,0.967167854309082
pt,pt,Y,0.8293729424476624
pt,pt,Y,0.984122097492218
pt,pt,Y,0.9864457249641418
pt,pt,Y,0.9996013045310974
pt,pt,Y,0.9991959929466248
pt,pt,Y,0.9357094168663025
pt,pt,Y,0.932724118232727
pt,pt,Y,0.9999883770942688
pt,pt,Y,0.8907784223556519
pt,pt,Y,0.9893654584884644
pt,pt,Y,0.9385099411010742
pt,pt,Y,0.9514496922492981
pt,pt,Y,0.9535396099090576
pt,pt,Y,0.9590684175491333
pt,pt,Y,0.9856074452400208
pt,pt,Y,0.7247918844223022
pt,pt,Y,0.980542004108429
pt,pt,Y,0.9947179555892944
pt,pt,Y,0.9996249675750732
pt,pt,Y,0.969695508480072
pt,pt,Y,0.6563527584075928
pt,pt,Y,0.9802054762840271
pt,pt,Y,0.9513885378837585
pt,pt,Y,0.9319331049919128
pt,pt,Y,0.9581923484802246
pt,pt,Y,0.9944687485694885
pt,pt,Y,0.9968011379241943
pt,pt,Y,0.9943088293075562
pt,pt,Y,0.998810887336731
pt,pt,Y,0.9668154716491699
pt,pt,Y,0.9943822026252747
pt,pt,Y,0.979000985622406
pt,pt,Y,0.9966544508934021
pt,pt,Y,0.9464728832244873
pt,pt,Y,0.9649893045425415
pt,pt,Y,0.970669686794281
pt,pt,Y,0.9247578382492065
pt,pt,Y,0.9858552813529968
pt,pt,Y,0.9691407084465027
pt,pt,Y,0.9968443512916565
pt,pt,Y,0.9925847053527832
pt,pt,Y,0.9939133524894714
